Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Tag,Version Added,Unique Entry ID
dress-up doll,Short brown,Hairstyle,Sporty,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Brown,Colorful,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,t2PELwXNNRf434FtJ
dress-up doll,Short brown,Hairstyle,School uniform,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Brown,Red,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,EEw7vqsApZXZpY3df
dress-up doll,Short brown,Hairstyle,Cheerleader,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Brown,Orange,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,G84q37zctaLdZ7kyd
dress-up doll,Short brown,Hairstyle,Formal,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Brown,Blue,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,Ce9Er94uav8P242ux
dress-up doll,Short brown,Hairstyle,Casual,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Brown,Blue,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,NLvkzXFATko3LngXb
dress-up doll,Medium-length white,Hairstyle,Simple,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Beige,Blue,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,RnNGP9kHj4cbtp2uK
dress-up doll,Medium-length white,Hairstyle,Elegant,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Beige,Aqua,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,EKmETxWDCjieBP5C5
dress-up doll,Medium-length white,Hairstyle,Dress,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Beige,Black,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,qoN4faJHxtftvbEtb
dress-up doll,Medium-length white,Hairstyle,Sporty,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Beige,Colorful,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,7pgbd557uEi9eabZa
dress-up doll,Medium-length white,Hairstyle,School uniform,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Beige,Red,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,GTL5vbnocjGf3R48N
dress-up doll,Medium-length white,Hairstyle,Cheerleader,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Beige,Orange,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,5N8tm3FfRbXPLLjDr
dress-up doll,Medium-length white,Hairstyle,Formal,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Beige,Blue,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,9PWzbXt6EwaT7ncKD
dress-up doll,Medium-length white,Hairstyle,Casual,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Beige,Blue,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,yMFwarNzzWQwjaFcD
dress-up doll,Long red,Hairstyle,Simple,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Red,Blue,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,fB8Hi67XdjYxcHy55
dress-up doll,Long red,Hairstyle,Elegant,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Red,Aqua,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,jPa9SssfJHqr3yWFT
dress-up doll,Long red,Hairstyle,Dress,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Red,Black,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,ADgeCzkBTdZM2c3Sr
dress-up doll,Long red,Hairstyle,Sporty,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Red,Colorful,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,zP48GkR4jy3LXFuBD
dress-up doll,Long red,Hairstyle,School uniform,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Red,Red,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,tdoMZuXM9qg777F9H
dress-up doll,Long red,Hairstyle,Cheerleader,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Red,Orange,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,fZm2uKFa7aeN7zCXr
dress-up doll,Long red,Hairstyle,Formal,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Red,Blue,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,AAWuELhTCDQLMP4n2
dress-up doll,Long red,Hairstyle,Casual,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Red,Blue,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,B3tPdXEzFP4Z9KujX
dress-up doll,Short pink,Hairstyle,Simple,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Pink,Blue,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,SHumH5HMKK68rHPKZ
dress-up doll,Short pink,Hairstyle,Elegant,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Pink,Aqua,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,QCrwnSxPgrEPpd6sN
dress-up doll,Short pink,Hairstyle,Dress,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Pink,Black,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,uLhaNM8vMdaz2hczs
dress-up doll,Short pink,Hairstyle,Sporty,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Pink,Colorful,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,fkbLcupknNrws2z74
dress-up doll,Short pink,Hairstyle,School uniform,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Pink,Red,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,ubbGn5Esxh6HhNNh8
dress-up doll,Short pink,Hairstyle,Cheerleader,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Pink,Orange,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,nC2RGqiEQ7oRG2tRq
dress-up doll,Short pink,Hairstyle,Formal,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Pink,Blue,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,bLQjQL4kkxPn6zW2k
dress-up doll,Short pink,Hairstyle,Casual,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Pink,Blue,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,qh9jHHJkbGE52kxnf
dress-up doll,Medium-length black,Hairstyle,Simple,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Black,Blue,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,84WKmaDRrbK4aoi8w
dress-up doll,Medium-length black,Hairstyle,Elegant,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Black,Aqua,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,myPjokbMyukK3STMu
dress-up doll,Medium-length black,Hairstyle,Dress,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Black,Black,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,tJ49G7onvcBS3qwHb
dress-up doll,Medium-length black,Hairstyle,Sporty,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Black,Colorful,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,xAMQDWndyEBxwEfK7
dress-up doll,Medium-length black,Hairstyle,School uniform,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Black,Red,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,saLq7jJ99v8fmNpf3
dress-up doll,Medium-length black,Hairstyle,Cheerleader,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Black,Orange,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,AcrMJnP6Rwdgt2iqa
dress-up doll,Medium-length black,Hairstyle,Formal,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Black,Blue,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,LLWmiAXg3L7KqG7DH
dress-up doll,Medium-length black,Hairstyle,Casual,Outfit,No,No,Yes,Default,1,Normal,1000,1800,450,Black,Blue,1x1,No,1600,Poki,Nook's Cranny; HHP Office,NA,NA,103,child's room,fancy,None,None,Doll,Animal,2.0.0,5H6sbbGNHN9nieCeH
drone beetle model,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,NFS,600,Green,Green,1x1,No,NA,NA,Flick,NA,NA,251,None,None,None,None,None,Insect,1.0.0,6yohwFwFZfX4qLwYH
dung beetle model,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,NFS,9000,Black,Beige,1x1,No,NA,NA,Flick,NA,NA,251,None,None,None,None,None,Insect,1.0.0,kptqPDnkxCJyGAijA
earth-boring dung b. model,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,NFS,900,Purple,Black,1x1,No,NA,NA,Flick,NA,NA,251,None,None,None,None,None,Insect,1.0.0,CmFN6RZ9WHsdHruCE
eggplant cow,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,500,125,Purple,Beige,1x1,No,NA,NA,Nook Shopping Seasonal,Obon,Yes,201,living room,harmonious,None,None,SmallGoods,Japanese Style,1.11.0,HFMgeo4NTJNtmX3wT
electronics kit,Green,Mat color,NA,NA,No,No,No,NA,NA,None,1000,1300,325,Green,Colorful,1x1,No,1200,Poki,Nook's Cranny,NA,NA,103,school,lab,None,None,None,School,1.0.0,PMNdcMWBRp3SbTCZy
electronics kit,Black,Mat color,NA,NA,No,No,No,NA,NA,None,1000,1300,325,Black,Colorful,1x1,No,1200,Poki,Nook's Cranny,NA,NA,103,school,lab,None,None,None,School,1.0.0,25zWZtJQknFgxDshn
elegant lamp,Gold,Stand color,Botanical,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Yellow,Green,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,RtmGaFkczijdDB6m5
elegant lamp,Gold,Stand color,White with stripe,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Yellow,White,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,kn7WKmomMtnzNeFmZ
elegant lamp,Gold,Stand color,Gold diamonds,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Yellow,Orange,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,PMvW3mSKvRbiXPMPE
elegant lamp,Gold,Stand color,Damascus-pattern red,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Yellow,Red,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,swTezLKsK5hfFYoXW
elegant lamp,Gold,Stand color,Damascus-pattern black,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Yellow,Black,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,xJcuqknTwEaubhsm5
elegant lamp,Gold,Stand color,Blue roses,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Yellow,Aqua,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,JiTLo7PiMabEASich
elegant lamp,Gold,Stand color,Pink roses,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Yellow,Pink,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,ozTbCn8vpY38yS9Fe
elegant lamp,Silver,Stand color,Botanical,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Gray,Green,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,RxJCNZPQvQeo3M53Y
elegant lamp,Silver,Stand color,White with stripe,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Gray,White,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,LWDWpGhHKhsuYWMtE
elegant lamp,Silver,Stand color,Gold diamonds,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Gray,Orange,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,AD8DhrTRgd95kGwBf
elegant lamp,Silver,Stand color,Damascus-pattern red,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Gray,Red,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,boNsGgQsiP9LboJDY
elegant lamp,Silver,Stand color,Damascus-pattern black,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Gray,Black,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,Gwv3PeYnSGKeQr48T
elegant lamp,Silver,Stand color,Blue roses,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Gray,Aqua,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,NmMjmFb7NvbfCT3wj
elegant lamp,Silver,Stand color,Pink roses,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Gray,Pink,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,9dQChiZqyW3KcH6FZ
elegant lamp,Brown,Stand color,Botanical,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Brown,Green,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,Jk738sJezgECEW2EM
elegant lamp,Brown,Stand color,White with stripe,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Brown,White,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,42hBwg2Lz5NMPFAgs
elegant lamp,Brown,Stand color,Gold diamonds,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Brown,Orange,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,43uNFFX4SXxdEz39P
elegant lamp,Brown,Stand color,Damascus-pattern red,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Brown,Red,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,NmQxwoPffRmpZPF5J
elegant lamp,Brown,Stand color,Damascus-pattern black,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Brown,Black,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,7tp2nt6y7iBzqhhgk
elegant lamp,Brown,Stand color,Blue roses,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Brown,Aqua,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,Yiqwr6QvgbLzKztdR
elegant lamp,Brown,Stand color,Pink roses,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Brown,Pink,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,4oZiCAk3kMHjMf9kT
elegant lamp,White,Stand color,Botanical,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,White,Green,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,uXPJRPb4E3zPJf9oX
elegant lamp,White,Stand color,White with stripe,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,White,White,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,vhAdfGFAwAXyBuYqJ
elegant lamp,White,Stand color,Gold diamonds,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,White,Orange,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,XnsizTuXqN9RrLKrD
elegant lamp,White,Stand color,Damascus-pattern red,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,White,Red,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,2oYdHyBbFTaX9YgiL
elegant lamp,White,Stand color,Damascus-pattern black,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,White,Black,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,KPb2P8T4hK4wLCtjR
elegant lamp,White,Stand color,Blue roses,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,White,Aqua,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,DJENvJzuDJpwDYtJk
elegant lamp,White,Stand color,Pink roses,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,White,Pink,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,Fvgb5FDkBNT7Hbk7F
elegant lamp,Black,Stand color,Botanical,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Black,Green,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,X5Ru9WMsBMqczyqSn
elegant lamp,Black,Stand color,White with stripe,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Black,White,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,Giyp6my7jG3cavRNY
elegant lamp,Black,Stand color,Gold diamonds,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Black,Orange,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,x5YYe5EzM3ScY7ms9
elegant lamp,Black,Stand color,Damascus-pattern red,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Black,Red,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,Qg2fXvr3G9gh7BR69
elegant lamp,Black,Stand color,Damascus-pattern black,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Black,Black,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,DPsEGj9hCFLhpXbDP
elegant lamp,Black,Stand color,Blue roses,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Black,Aqua,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,YWG4CawC7kJfEJNuY
elegant lamp,Black,Stand color,Pink roses,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Black,Pink,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,A8XGQ3XREHoEqZBXE
elegant lamp,Blue,Stand color,Botanical,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Aqua,Green,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,ou7dwm3Jux5kBEtTo
elegant lamp,Blue,Stand color,White with stripe,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Aqua,White,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,WEysdGirkZrtdPge8
elegant lamp,Blue,Stand color,Gold diamonds,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Aqua,Orange,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,Qn3wZvedNAhGTp6ea
elegant lamp,Blue,Stand color,Damascus-pattern red,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Aqua,Red,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,zCEKfamY5QRHCCAHR
elegant lamp,Blue,Stand color,Damascus-pattern black,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Aqua,Black,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,Rv6cZ8cTWFe6PrBhC
elegant lamp,Blue,Stand color,Blue roses,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Aqua,Aqua,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,wmvqdxoot6YgwHmDQ
elegant lamp,Blue,Stand color,Pink roses,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Aqua,Pink,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,Fzg5LvMwDnFxuTXat
elegant lamp,Pink,Stand color,Botanical,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Pink,Green,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,Qn4gmJHWeNcXZqqL8
elegant lamp,Pink,Stand color,White with stripe,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Pink,White,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,CY4WobeDknfjvQvvS
elegant lamp,Pink,Stand color,Gold diamonds,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Pink,Orange,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,zkoFJgPNQw6bPxNgv
elegant lamp,Pink,Stand color,Damascus-pattern red,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Pink,Red,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,xFQHRcJugPxvCymG6
elegant lamp,Pink,Stand color,Damascus-pattern black,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Pink,Black,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,GvsP9DtRb3MuqAjn7
elegant lamp,Pink,Stand color,Blue roses,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Pink,Aqua,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,JmvtJ2PPCEN5kd3z4
elegant lamp,Pink,Stand color,Pink roses,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Pink,Pink,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,MLFmSdmvdQyTvv9KE
elegant lamp,Light brown,Stand color,Botanical,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Beige,Green,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,cYqBhFdasnDc3p3ez
elegant lamp,Light brown,Stand color,White with stripe,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Beige,White,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,darpuvxmsAMQFNJJA
elegant lamp,Light brown,Stand color,Gold diamonds,Fabric,No,No,Yes,Default; Custom; Sable,7,Normal,5200,20000,5000,Beige,Orange,1x1,No,18000,Poki,Nook's Cranny; HHP Office,NA,NA,103,European,expensive,elegant,None,Lighting,Lamp,2.0.0,ZiKwDcQCow6Cnptod
