Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added
elegant bed,Blue,Frame,Blue roses,Duvet cover,No,No,Yes,Default; Custom; Sable,5200,54000,13500,Aqua,Aqua,2x2,No,48600,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0
elegant bed,Blue,Frame,Pink roses,Duvet cover,No,No,Yes,Default; Custom; Sable,5200,54000,13500,Aqua,Pink,2x2,No,48600,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0
elegant bed,Pink,Frame,Botanical,Duvet cover,No,No,Yes,Default; Custom; Sable,5200,54000,13500,Pink,Green,2x2,No,48600,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0
elegant bed,Pink,Frame,White with stripe,Duvet cover,No,No,Yes,Default; Custom; Sable,5200,54000,13500,Pink,White,2x2,No,48600,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0
elegant bed,Pink,Frame,Gold diamonds,Duvet cover,No,No,Yes,Default; Custom; Sable,5200,54000,13500,Pink,Orange,2x2,No,48600,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0
elegant bed,Pink,Frame,Damascus-pattern red,Duvet cover,No,No,Yes,Default; Custom; Sable,5200,54000,13500,Pink,Red,2x2,No,48600,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0
elegant bed,Pink,Frame,Damascus-pattern black,Duvet cover,No,No,Yes,Default; Custom; Sable,5200,54000,13500,Pink,Black,2x2,No,48600,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0
elegant bed,Pink,Frame,Blue roses,Duvet cover,No,No,Yes,Default; Custom; Sable,5200,54000,13500,Pink,Aqua,2x2,No,48600,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0
elegant bed,Pink,Frame,Pink roses,Duvet cover,No,No,Yes,Default; Custom; Sable,5200,54000,13500,Pink,Pink,2x2,No,48600,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0
elegant bed,Light brown,Frame,Botanical,Duvet cover,No,No,Yes,Default; Custom; Sable,5200,54000,13500,Beige,Green,2x2,No,48600,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0
elegant bed,Light brown,Frame,White with stripe,Duvet cover,No,No,Yes,Default; Custom; Sable,5200,54000,13500,Beige,White,2x2,No,48600,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0
elegant bed,Light brown,Frame,Gold diamonds,Duvet cover,No,No,Yes,Default; Custom; Sable,5200,54000,13500,Beige,Orange,2x2,No,48600,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0
elegant bed,Light brown,Frame,Damascus-pattern red,Duvet cover,No,No,Yes,Default; Custom; Sable,5200,54000,13500,Beige,Red,2x2,No,48600,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0
elegant bed,Light brown,Frame,Damascus-pattern black,Duvet cover,No,No,Yes,Default; Custom; Sable,5200,54000,13500,Beige,Black,2x2,No,48600,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0
elegant bed,Light brown,Frame,Blue roses,Duvet cover,No,No,Yes,Default; Custom; Sable,5200,54000,13500,Beige,Aqua,2x2,No,48600,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0
elegant bed,Light brown,Frame,Pink roses,Duvet cover,No,No,Yes,Default; Custom; Sable,5200,54000,13500,Beige,Pink,2x2,No,48600,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Bed,Bed,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Gold,Frame,Botanical,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Yellow,Green,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Gold,Frame,White with stripe,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Yellow,White,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Gold,Frame,Gold diamonds,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Yellow,Orange,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Gold,Frame,Damascus-pattern red,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Yellow,Red,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Gold,Frame,Damascus-pattern black,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Yellow,Black,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Gold,Frame,Blue roses,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Yellow,Aqua,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Gold,Frame,Pink roses,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Yellow,Pink,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Silver,Frame,Botanical,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Gray,Green,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Silver,Frame,White with stripe,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Gray,White,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Silver,Frame,Gold diamonds,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Gray,Orange,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Silver,Frame,Damascus-pattern red,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Gray,Red,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Silver,Frame,Damascus-pattern black,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Gray,Black,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Silver,Frame,Blue roses,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Gray,Aqua,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Silver,Frame,Pink roses,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Gray,Pink,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Brown,Frame,Botanical,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Brown,Green,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Brown,Frame,White with stripe,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Brown,White,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Brown,Frame,Gold diamonds,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Brown,Orange,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Brown,Frame,Damascus-pattern red,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Brown,Red,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Brown,Frame,Damascus-pattern black,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Brown,Black,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Brown,Frame,Blue roses,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Brown,Aqua,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Brown,Frame,Pink roses,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Brown,Pink,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,White,Frame,Botanical,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,White,Green,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,White,Frame,White with stripe,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,White,White,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,White,Frame,Gold diamonds,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,White,Orange,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,White,Frame,Damascus-pattern red,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,White,Red,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,White,Frame,Damascus-pattern black,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,White,Black,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,White,Frame,Blue roses,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,White,Aqua,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,White,Frame,Pink roses,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,White,Pink,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Black,Frame,Botanical,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Black,Green,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Black,Frame,White with stripe,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Black,White,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Black,Frame,Gold diamonds,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Black,Orange,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Black,Frame,Damascus-pattern red,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Black,Red,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Black,Frame,Damascus-pattern black,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Black,Black,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Black,Frame,Blue roses,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Black,Aqua,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Black,Frame,Pink roses,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Black,Pink,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Blue,Frame,Botanical,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Aqua,Green,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Blue,Frame,White with stripe,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Aqua,White,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Blue,Frame,Gold diamonds,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Aqua,Orange,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Blue,Frame,Damascus-pattern red,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Aqua,Red,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Blue,Frame,Damascus-pattern black,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Aqua,Black,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Blue,Frame,Blue roses,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Aqua,Aqua,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Blue,Frame,Pink roses,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Aqua,Pink,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Pink,Frame,Botanical,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Pink,Green,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Pink,Frame,White with stripe,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Pink,White,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Pink,Frame,Gold diamonds,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Pink,Orange,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Pink,Frame,Damascus-pattern red,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Pink,Red,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Pink,Frame,Damascus-pattern black,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Pink,Black,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Pink,Frame,Blue roses,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Pink,Aqua,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Pink,Frame,Pink roses,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Pink,Pink,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Light brown,Frame,Botanical,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Beige,Green,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Light brown,Frame,White with stripe,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Beige,White,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Light brown,Frame,Gold diamonds,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Beige,Orange,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Light brown,Frame,Damascus-pattern red,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Beige,Red,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Light brown,Frame,Damascus-pattern black,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Beige,Black,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Light brown,Frame,Blue roses,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Beige,Aqua,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant chair,Light brown,Frame,Pink roses,Fabric,No,No,Yes,Default; Custom; Sable,5200,25000,6250,Beige,Pink,1x1,No,22500,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,Chair,Chair,No,Does not play music,No lighting,For sale,2.0.0
elegant console table,Gold,Color,None,Cloth,No,No,Yes,Default; Custom; Sable,5200,24000,6000,Yellow,Yellow,2x1,Yes,21600,Poki,Nook's Cranny; HHP Office,NA,NA,151,European,expensive,elegant,None,None,No,Table,No,Does not play music,No lighting,For sale,2.0.0
